1,3.78,2076,CL,25/07/2012,1.244,1.231,1.231,0.456,0.856,0.463,0.281,0.756,0,0.15,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,25/07/2012,0.17,0.386,0.158,0.065,0.101,0.136,0.984,0.664,0.089,0.136,0.678,1.163,0.678,0.278,0.168,0.465,0.44,0.143,0.075,0.276,0.337,0.248,0.139,0.238,0.049,0.378,0.048,0.123,0.319,0.179,0.125,0.754,0.691,0.753,0.267,0.244,0.643,0.884,0.286,0.285,0.238,0.46,0.348,0.445,0.203,1.191,0.67,0.819,
1,3.78,2076,GG,25/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.081,0.181,0.25,0.375,0.544,0.744,0.85,0.938,1.044,1.15,1.231,1.225,1.213,1.1,0.963,0.8,0.444,0.163,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,26/07/2012,1.225,1.231,1.094,0.175,1.094,0,0.838,0.163,0,0.475,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063,
1,3.78,2076,GC,26/07/2012,0.653,0.577,0.646,0.771,0.371,0.107,0.769,0.987,1.251,0.435,0.691,0.062,0.094,0.301,0.089,0.351,0.152,0.086,0.464,0.18,0.33,0.395,0.527,0.297,0.125,0.046,0.122,0.047,0.281,0.133,0.124,0.047,0.121,0.118,0.458,0.175,0.262,0.322,0.321,0.499,0.228,0.54,0.116,0.152,0.368,0.723,0.049,0.122,
1,3.78,2076,GG,26/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.038,0.156,0.144,0.238,0.281,0.338,0.5,0.875,0.969,0.844,0.394,0.138,0.125,0.356,0.631,0.675,0.369,0.181,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,27/07/2012,1.225,1.231,0.075,1.094,0.194,0.181,0.831,0,0,0.319,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,
1,3.78,2076,GC,27/07/2012,0.049,0.358,0.048,0.117,0.049,0.177,0.947,0.703,0.049,0.172,0.635,1.141,0.664,0.253,0.049,0.362,0.579,0.217,0.073,0.122,0.129,0.595,0.299,0.556,0.198,0.187,0.742,0.425,0.728,1.033,0.442,0.951,2.068,1.729,0.412,0.179,0.557,0.732,0.232,0.283,0.22,0.3,0.445,0.407,0.127,1.347,0.969,1.272,
1,3.78,2076,GG,27/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.025,0.038,0.056,0.213,0.544,0.744,0.856,0.95,1.063,1.175,1.263,1.288,1.15,1.156,0.975,0.8,0.494,0.175,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,28/07/2012,1.238,1.244,1.25,1.131,0.225,1.088,0,0.938,0.138,0,0.769,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,28/07/2012,0.968,0.659,0.071,0.113,0.315,0.167,0.727,0.704,0.055,0.409,0.653,1.01,0.838,0.312,0.409,0.241,0.174,0.242,0.415,0.388,0.259,0.278,0.067,0.499,0.113,0.098,0.335,0.372,0.261,0.37,0.205,0.349,1.072,1.48,0.516,0.212,0.532,1.292,0.371,0.24,0.306,0.212,0.546,0.42,0.314,0.676,0.101,0.317,
